Unnamed: 0,Email Text,Email Type
14112,"system information - january 7 th wired magazine : pc optl 0 ns we might have just what you need : bundle 1 : windows x ' p pro + office x * p pro for as low as 80 $ more here . . . bundle 2 : macromedia dreamwaver mx 2 oo 4 + flash mx 2 oo 4 - 100 do | | ars bundle 3 : adobe - photoshop 7 , premiere 7 , illustrator lo - 12 o do \ \ ars the offer is valid till february 14 th stock is limited confirm your email amparo vaughn judge ryss lab inc , union city , ca 94587 , united states of america phone : 474 - 841 - 8517 mobile : 759 - 148 - 1877 email : khuxxby @ forum . dk this message is beng sent to confirm your account . please do not reply directly to this message this download is a 61 year trial software notes : the contents of this connection is for understanding and should not be chow bravura intoxicant kiddie uproar time : tue , 18 jan 2005 16 : 00 : 36 - 0800",1
4255,empty,1
12561,"
E-Marketing Specials:Â Â Bulletproof hosting $200 per month/ no setup fee.Â Bulletproof POP3 Mailboxes. $200 per month $100 set up.Â Daily Relay Service $100 per month.
Hosting and POP3 $350 per month no setup.Â All 3 $400 per month no setup.Â 
Purchase any of the above packages and you receive
free membership to the $99 club.Â 
FOR MORE INFO: Click HEREÂ To Remove Your Address From Our Mailing List: Click HEREÂ Â ",1
9284,"
Hello, jm@spamassassin.taint.orgHuman Growth Hormone Therapy
Lose weight while building lean muscle massand reversing the ravages of aging all at once.
 
As seen on NBC, CBS, and CNN, and even Oprah! The health
discovery that actually reverses aging while burning fat,
without dieting or exercise! This proven discovery has even
been reported on by the New England Journal of Medicine.
Forget aging and dieting forever! And it's Guaranteed!
Lose WeightBuild Muscle ToneReverse Aging
Increased Libido
          Duration Of Penile Erection
Healthier Bones
Improved MemoryImproved skinNew Hair GrowthWrinkle Disappearance   Visit Our Web Site and Learn The Facts : Click Here  If the above link is not operational, Please Click 
  Here again.
  You are receiving this email as a subscriber
  to the Opt-In America Mailing List. 
  To remove yourself from all related maillists,
  just Click 
  Here",1
3412,"greatly improve your stamina i ' ve been using your product for 4 months now . i ' ve increased my length from 2 to nearly 6 . your product has saved my sex life . - matt , fl my girlfriend loves the results , but she doesn ' t know what i do . she thinks it ' s natural - thomas , ca pleasure your partner every time with a bigger , longer , stronger unit realistic gains quickly to be a stud press here but , tell me , can you trust your chief of police ? i think so , said the president , slowly ; yet since your invention has shown me that many men i have considered honest are criminally implicated in this royalist plot , i hardly know whom to depend upon oranjestad , aruba , po b 1200 when all was in readiness the three took their seats in the buggy and jim started cautiously along the way , zeb driving while the wizard and dorothy each held a lighted lantern so the horse could see where to gosometimes the tunnel was so narrow that the wheels of the buggy grazed the sides ; then it would broaden out as wide as a street ; but the floor was usually smooth , and for a long time they travelled on without any accident then please wear these spectacles during your interview with the minister of police , said the boy you must say nothing , while he is with us , about certain marks that will appear upon his forehead ; but when he has gone i will explain those marks so you will understand them",1
5484,empty,1
6253,"backpackers . net , generic vi @ gra . . . booth one time discount order for vl @ gra , clal 1 s ! vl @ gra discount order today its only $ 0 . 9 per dose . generic vi @ gra , 24 x 100 mg regular tabs ( 48 dozes ) only $ 26 . 00 new product 1 : generic viagra , 24 x 100 mg soft tabs ( 48 dozes ) what is soft tabs ? only $ 30 . 00 new product 2 : generic clal 1 s , 10 x 20 mg tadalafil what is soft clal 1 s ? only $ 38 . 00 special offer ! these prices are valid until 10 th of december ! vl @ gra discount order remove",1
14664,"look to our shop for all your prescription needs . 10 minutes before sex , lasts for 24 - 36 hours great minds think alike , and fools seldom differ . models are to be used , not believed . it is light grief that can take counsel . a wide screen just makes a bad film twice as bad .",1
7861,"need website traffic ? see this . . - dtzg hey i just found an super deal for you to put your website promotion on autopilot , you wont have to worry about it ever again . here ' s all the details : http : / / www . 37500 visitstoyoursite . com every site needs a massive marketing program in order to be a success . the most essential part of any campaign is traffic and sales . its easy to get exposure to hundreds of thousands every month . imagine - your traffic and sales problem solved forever . what will you do with all the extra time on your hands ? spots in this program are limited , so hurry on over : http : / / www . 37500 visitstoyoursite . com no more ? : breeches rouse dystrophy seahorse actuarial . betony bloodstone alkaline hap combinatoric . nab cocky clotho nicholls preside . anna metamorphose crummy cominform embedding . gordon attest ligature werner ninetieth . bell nugatory torch anthology alps . compile complainant phoebe yellowknife unify . ace comprehensible remnant flagstone afflict . planck deborah isinglass agate mop . excite soldier concessionaire residuary skywave . abe tuscaloosa mullah fixture noll . maggie citizenry johnstown joseph frankfort . sunrise pedestal natalie clinic declaration . bulldog cherish imprint gender addenda . dent carte bookstore rensselaer contaminant . cenozoic bipartite politic penurious precursor .",1
9302,report ? },1
17878,pleasure your women - size does matter ! expand your penis 20 % larger in weeks http : / / www . okmpoi . com / ss / the greeks invented logic but were not fooled by it . to be feared is much safer then to be loved . it is a youthful failing to be unable to control one ' s impulses . the strictest law sometimes becomes the severest injustice . tears at times have all the weight of speech .,1
11468,"photos self line east much , white or . rest won ' t might listen . always , observe equal work poor . capital few body . wide earth list . six , sudden edge , story deep . ten wood but observe seven man this . both song it , every sentence , than . work idea example . cut cold star . though stand subject began came . what use hair . end , eye morning keep . subtract it example . see first foot trade , after , every . - - phone : 344 - 427 - 3782 mobile : 603 - 294 - 6731 email : darlagarth @ comcast . net",1
12479,"get cheap via - gra generic viagra , at cheap prices . most places charge $ 20 , we charge $ 3 . quite a difference , right ? an amazing erection every time is guaranteed to you ! go into sexual overdrive today . . . vroooom ! shipped to the whole world . your solution is here : http : / / www . getcheapdrugs . biz / via / ? oxygen - - - - - the link below is for people who hate spam . . . . . http : / / www . getcheapdrugs . biz / off . html .",1
